line_id,po_id,item_name,category,standard_cost,unit_price,quantity,line_total
LI-004551,PO-01189,O-Ring Kit Viton,mro,1781.3234,1969.1221,38,74826.6398
LI-004552,PO-01190,First Aid Kit OSHA,indirect,1043.6643,1020.5756,6,6123.4536
LI-004553,PO-01190,Label Stock 4x6,indirect,858.2189,869.8146,19,16526.4774
LI-004554,PO-01191,Cutting Disc 4.5in,mro,221.0441,196.2325,7,1373.6275
LI-004555,PO-01191,O-Ring Kit Viton,mro,489.9914,452.0478,48,21698.2944
LI-004556,PO-01191,Safety Gloves Nitrile L,mro,722.1217,873.6586,48,41935.6128
LI-004557,PO-01191,Grease Cartridge EP2,mro,1798.2158,2029.5224,22,44649.4928
LI-004558,PO-01191,Cutting Disc 4.5in,mro,1504.6866,1588.883,45,71499.735
LI-004559,PO-01192,Hydraulic Filter HF-200,mro,318.3578,288.088,38,10947.344
LI-004560,PO-01192,O-Ring Kit Viton,mro,526.2713,428.1814,30,12845.442
LI-004561,PO-01193,Cutting Disc 4.5in,mro,1405.3063,1327.6845,1,1327.6845
LI-004562,PO-01193,Replacement Seal Kit,mro,1289.3141,1385.5942,2,2771.1884
LI-004563,PO-01193,Cutting Disc 4.5in,mro,591.7234,624.1821,24,14980.3704
LI-004564,PO-01194,Storage Bin Set,indirect,1322.6807,1184.8123,3,3554.4369
LI-004565,PO-01194,Storage Bin Set,indirect,791.3905,958.7358,12,11504.8296
LI-004566,PO-01194,PPE Restocking Kit,indirect,2462.7822,3026.9385,17,51457.9545
LI-004567,PO-01194,Office Supply Bundle,indirect,345.5499,369.3672,12,4432.4064
LI-004568,PO-01195,Hydraulic Filter HF-200,mro,1146.6513,1015.5211,21,21325.9431
LI-004569,PO-01195,Replacement Seal Kit,mro,719.2622,740.9846,49,36308.2454
LI-004570,PO-01195,Safety Gloves Nitrile L,mro,21.6417,17.0151,13,221.1963
LI-004571,PO-01195,Hydraulic Filter HF-200,mro,641.7582,732.3465,18,13182.237
LI-004572,PO-01195,Bearing 6205-2RS,mro,1499.5112,1415.9516,40,56638.064
LI-004573,PO-01196,Preventive Maintenance Visit,services,1035.8412,1316.4966,8,10531.9728
LI-004574,PO-01196,Inspection & Audit Service,services,882.5847,959.2293,5,4796.1465
LI-004575,PO-01196,Software License Annual,services,439.3345,384.3374,7,2690.3618
LI-004576,PO-01196,Waste Disposal Service,services,288.0214,318.9732,2,637.9464
LI-004577,PO-01196,Inspection & Audit Service,services,1636.2319,1882.4752,9,16942.2768
LI-004578,PO-01196,Waste Disposal Service,services,1637.1144,1991.0104,10,19910.104
LI-004579,PO-01197,PPE Restocking Kit,indirect,761.5116,838.0439,5,4190.2195
LI-004580,PO-01197,Printer Toner Set,indirect,664.4074,646.4314,11,7110.7454
LI-004581,PO-01197,Cable Ties Assorted,indirect,566.2531,511.4715,1,511.4715
LI-004582,PO-01197,Storage Bin Set,indirect,381.3481,263.9449,8,2111.5592
LI-004583,PO-01198,Copper Tubing 1in,direct_materials,2720.8574,2748.4697,319,876761.8343
LI-004584,PO-01198,Copper Tubing 1in,direct_materials,160.9737,166.0447,259,43005.5773
LI-004585,PO-01198,Titanium Rod 0.5in,direct_materials,2621.5839,2587.103,86,222490.858
LI-004586,PO-01198,Steel Billet Grade A,direct_materials,4957.1279,4950.2347,73,361367.1331
LI-004587,PO-01199,Copper Tubing 1in,direct_materials,2219.5167,2219.732,256,568251.392
LI-004588,PO-01199,Polypropylene Resin,direct_materials,3038.5209,3020.4314,310,936333.734
LI-004589,PO-01199,Carbon Fiber Roll,direct_materials,987.1992,961.5589,115,110579.2735
LI-004590,PO-01199,Zinc Ingot 99.9%,direct_materials,1629.5599,1669.0672,205,342158.776
LI-004591,PO-01199,Steel Billet Grade A,direct_materials,2540.1093,2675.4163,250,668854.075
LI-004592,PO-01200,Wire Brush Set,mro,1069.6003,1111.4274,20,22228.548
LI-004593,PO-01200,Cutting Disc 4.5in,mro,1503.0782,1526.2549,8,12210.0392
LI-004594,PO-01200,O-Ring Kit Viton,mro,1045.9565,1120.5296,32,35856.9472
LI-004595,PO-01200,Cutting Disc 4.5in,mro,996.9688,1022.6659,6,6135.9954
LI-004596,PO-01200,Wire Brush Set,mro,1061.3704,1246.9706,42,52372.7652
LI-004597,PO-01200,V-Belt B68,mro,1409.2161,1593.0575,8,12744.46
LI-004598,PO-01201,Titanium Rod 0.5in,direct_materials,1852.0199,1782.2002,79,140793.8158
LI-004599,PO-01201,Stainless Plate 304,direct_materials,246.3695,250.4028,485,121445.358
LI-004600,PO-01201,Polypropylene Resin,direct_materials,554.2618,554.5414,332,184107.7448
LI-004601,PO-01201,Zinc Ingot 99.9%,direct_materials,268.6103,260.9467,44,11481.6548
LI-004602,PO-01201,Steel Billet Grade A,direct_materials,1260.3281,1264.7132,130,164412.716
LI-004603,PO-01201,Aluminum Sheet 6061,direct_materials,4192.9358,4146.7965,370,1534314.705
LI-004604,PO-01202,Grease Cartridge EP2,mro,63.4537,74.8662,10,748.662
LI-004605,PO-01202,Chain Lubricant 1gal,mro,384.2497,416.5505,48,19994.424
LI-004606,PO-01202,Bearing 6205-2RS,mro,42.823,47.6755,9,429.0795
LI-004607,PO-01202,Safety Gloves Nitrile L,mro,95.6049,86.9643,22,1913.2146
LI-004608,PO-01203,Courier & Freight Charge,services,563.2285,543.8935,6,3263.361
LI-004609,PO-01203,Inspection & Audit Service,services,231.0535,291.3478,7,2039.4346
LI-004610,PO-01203,On-site Repair Service,services,303.1853,272.6936,3,818.0808
LI-004611,PO-01203,Courier & Freight Charge,services,976.9027,942.7857,9,8485.0713
LI-004612,PO-01204,Wire Brush Set,mro,738.2955,730.0735,4,2920.294
LI-004613,PO-01204,Bearing 6205-2RS,mro,918.4806,674.6938,25,16867.345
LI-004614,PO-01205,Grease Cartridge EP2,mro,420.4941,388.3403,22,8543.4866
LI-004615,PO-01205,Bearing 6205-2RS,mro,718.6983,751.7199,8,6013.7592
LI-004616,PO-01205,Chain Lubricant 1gal,mro,801.7794,811.506,30,24345.18
LI-004617,PO-01205,V-Belt B68,mro,732.3383,818.255,41,33548.455
LI-004618,PO-01206,Bearing 6205-2RS,mro,1609.5202,1616.6837,30,48500.511
LI-004619,PO-01206,Replacement Seal Kit,mro,1887.0743,1853.851,14,25953.914
LI-004620,PO-01206,Safety Gloves Nitrile L,mro,1994.6461,2070.6386,18,37271.4948
LI-004621,PO-01206,Safety Gloves Nitrile L,mro,814.6486,663.7904,45,29870.568
LI-004622,PO-01206,Cutting Disc 4.5in,mro,932.3207,1123.3481,27,30330.3987
LI-004623,PO-01207,Cutting Disc 4.5in,mro,1259.1251,1600.4366,25,40010.915
LI-004624,PO-01207,Replacement Seal Kit,mro,686.4981,716.1924,23,16472.4252
LI-004625,PO-01208,Cutting Disc 4.5in,mro,1622.7469,1547.971,42,65014.782
LI-004626,PO-01208,Cutting Disc 4.5in,mro,1455.5821,1286.7667,47,60478.0349
LI-004627,PO-01208,Bearing 6205-2RS,mro,428.9698,398.9917,3,1196.9751
LI-004628,PO-01208,Wire Brush Set,mro,814.5382,1029.0846,22,22639.8612
LI-004629,PO-01208,Wire Brush Set,mro,1904.4816,2165.7635,4,8663.054
LI-004630,PO-01209,Wire Brush Set,mro,768.1789,865.0528,19,16436.0032
LI-004631,PO-01209,Wire Brush Set,mro,1633.0912,1646.4766,37,60919.6342
LI-004632,PO-01210,Equipment Calibration,services,147.6577,123.7764,4,495.1056
LI-004633,PO-01210,Preventive Maintenance Visit,services,213.3509,203.3463,10,2033.463
LI-004634,PO-01211,Cutting Disc 4.5in,mro,675.8108,679.5997,39,26504.3883
LI-004635,PO-01211,Safety Gloves Nitrile L,mro,66.4947,63.6114,8,508.8912
LI-004636,PO-01211,Replacement Seal Kit,mro,181.8414,187.5656,2,375.1312
LI-004637,PO-01211,Wire Brush Set,mro,1815.9852,1461.9812,26,38011.5112
LI-004638,PO-01211,Bearing 6205-2RS,mro,23.9094,24.1671,6,145.0026
LI-004639,PO-01212,Cutting Disc 4.5in,mro,424.5546,456.2007,43,19616.6301
LI-004640,PO-01212,Chain Lubricant 1gal,mro,511.6684,628.124,45,28265.58
LI-004641,PO-01213,Replacement Seal Kit,mro,445.8451,319.6482,33,10548.3906
LI-004642,PO-01213,Grease Cartridge EP2,mro,328.4101,304.9299,24,7318.3176
LI-004643,PO-01213,Safety Gloves Nitrile L,mro,847.8093,783.4439,10,7834.439
LI-004644,PO-01213,V-Belt B68,mro,547.8109,523.5818,11,5759.3998
LI-004645,PO-01213,Bearing 6205-2RS,mro,1442.3684,1550.8749,28,43424.4972
LI-004646,PO-01213,V-Belt B68,mro,553.9201,502.558,8,4020.464
LI-004647,PO-01214,Waste Disposal Service,services,578.1582,642.2969,7,4496.0783
LI-004648,PO-01214,Equipment Calibration,services,929.8902,692.1166,7,4844.8162
LI-004649,PO-01214,Preventive Maintenance Visit,services,496.3573,398.3389,5,1991.6945
LI-004650,PO-01214,Equipment Calibration,services,463.1975,332.3989,7,2326.7923
LI-004651,PO-01215,Replacement Seal Kit,mro,833.3699,692.8045,45,31176.2025
LI-004652,PO-01215,Cutting Disc 4.5in,mro,192.4236,156.3079,45,7033.8555
LI-004653,PO-01215,V-Belt B68,mro,140.7274,159.758,13,2076.854
LI-004654,PO-01216,Grease Cartridge EP2,mro,773.5029,628.3485,33,20735.5005
LI-004655,PO-01216,Bearing 6205-2RS,mro,1796.3791,2073.2133,39,80855.3187
LI-004656,PO-01217,Hydraulic Filter HF-200,mro,1851.3201,1981.5726,39,77281.3314
LI-004657,PO-01217,Safety Gloves Nitrile L,mro,1797.9741,2354.0748,28,65914.0944
LI-004658,PO-01218,Janitorial Supply Box,indirect,1734.096,2108.1001,13,27405.3013
LI-004659,PO-01218,Label Stock 4x6,indirect,281.0843,206.5868,2,413.1736
LI-004660,PO-01218,Packaging Foam Sheet,indirect,1848.555,2034.2211,13,26444.8743
LI-004661,PO-01219,Bearing 6205-2RS,mro,639.4781,702.5574,22,15456.2628
LI-004662,PO-01219,Bearing 6205-2RS,mro,1816.8554,1678.0782,18,30205.4076
LI-004663,PO-01219,Bearing 6205-2RS,mro,1510.6604,1504.8423,44,66213.0612
LI-004664,PO-01219,Replacement Seal Kit,mro,1720.0003,1619.7716,27,43733.8332
LI-004665,PO-01220,Hydraulic Filter HF-200,mro,114.6243,129.1411,44,5682.2084
LI-004666,PO-01220,O-Ring Kit Viton,mro,264.7551,254.1011,29,7368.9319
LI-004667,PO-01220,Hydraulic Filter HF-200,mro,228.7283,199.1336,32,6372.2752
LI-004668,PO-01220,Hydraulic Filter HF-200,mro,230.3115,167.192,4,668.768
LI-004669,PO-01220,Chain Lubricant 1gal,mro,210.5464,200.9398,38,7635.7124
LI-004670,PO-01221,Nylon Pellets 50lb,direct_materials,2493.0602,2514.6169,412,1036022.1628
LI-004671,PO-01221,Stainless Plate 304,direct_materials,2648.5868,2742.0181,252,690988.5612
LI-004672,PO-01221,Nylon Pellets 50lb,direct_materials,1387.572,1423.8224,382,543900.1568
LI-004673,PO-01222,Wire Brush Set,mro,1596.1654,1553.6288,7,10875.4016
LI-004674,PO-01222,Hydraulic Filter HF-200,mro,1007.1366,821.108,12,9853.296
LI-004675,PO-01223,Bearing 6205-2RS,mro,1983.7806,2106.5102,8,16852.0816
LI-004676,PO-01223,Safety Gloves Nitrile L,mro,958.5531,989.2818,45,44517.681
LI-004677,PO-01224,Inspection & Audit Service,services,178.5422,161.1445,9,1450.3005
LI-004678,PO-01224,Technical Training Session,services,1025.069,914.9279,4,3659.7116
LI-004679,PO-01224,Preventive Maintenance Visit,services,1134.5531,1040.6086,3,3121.8258
LI-004680,PO-01224,Consulting Day Rate,services,293.7498,320.2567,4,1281.0268
LI-004681,PO-01225,Wire Brush Set,mro,1031.3425,882.6933,27,23832.7191
LI-004682,PO-01225,Cutting Disc 4.5in,mro,374.2265,304.1673,10,3041.673
LI-004683,PO-01225,O-Ring Kit Viton,mro,1780.1478,2254.6962,48,108225.4176
LI-004684,PO-01225,Safety Gloves Nitrile L,mro,1524.1337,1580.2045,11,17382.2495
LI-004685,PO-01225,Grease Cartridge EP2,mro,1541.932,1687.2005,29,48928.8145
LI-004686,PO-01225,O-Ring Kit Viton,mro,1668.6882,1743.9449,7,12207.6143
LI-004687,PO-01226,Copper Tubing 1in,direct_materials,2372.0581,2485.6962,485,1205562.657
LI-004688,PO-01226,Zinc Ingot 99.9%,direct_materials,2093.839,1998.3388,262,523564.7656
LI-004689,PO-01226,Copper Tubing 1in,direct_materials,3797.1191,3735.2251,43,160614.6793
LI-004690,PO-01226,Steel Billet Grade A,direct_materials,3191.9922,3194.7785,150,479216.775
LI-004691,PO-01227,Cutting Disc 4.5in,mro,1199.7862,1190.3657,47,55947.1879
LI-004692,PO-01227,O-Ring Kit Viton,mro,1752.7366,1908.7716,10,19087.716
LI-004693,PO-01228,Wire Brush Set,mro,99.8856,76.1343,32,2436.2976
LI-004694,PO-01228,Cutting Disc 4.5in,mro,821.05,910.2069,45,40959.3105
LI-004695,PO-01228,Cutting Disc 4.5in,mro,1036.8844,1210.9994,28,33907.9832
LI-004696,PO-01228,Wire Brush Set,mro,1386.2068,1643.2,5,8216.0
LI-004697,PO-01228,O-Ring Kit Viton,mro,251.1571,209.2777,17,3557.7209
LI-004698,PO-01228,Wire Brush Set,mro,672.1425,724.0862,18,13033.5516
LI-004699,PO-01229,Equipment Calibration,services,534.8445,435.2661,10,4352.661
LI-004700,PO-01229,Consulting Day Rate,services,331.8663,289.3829,1,289.3829
LI-004701,PO-01229,Technical Training Session,services,692.1234,854.3143,4,3417.2572
LI-004702,PO-01229,Consulting Day Rate,services,234.1791,191.519,4,766.076
LI-004703,PO-01230,Hydraulic Filter HF-200,mro,602.4336,586.1834,50,29309.17
LI-004704,PO-01230,Cutting Disc 4.5in,mro,830.1678,795.4106,16,12726.5696
LI-004705,PO-01230,O-Ring Kit Viton,mro,710.9232,702.027,50,35101.35
LI-004706,PO-01231,Cutting Disc 4.5in,mro,228.9554,171.0287,27,4617.7749
LI-004707,PO-01231,V-Belt B68,mro,1795.4753,1651.1863,10,16511.863
LI-004708,PO-01231,Grease Cartridge EP2,mro,912.8845,991.949,19,18847.031
LI-004709,PO-01231,V-Belt B68,mro,1772.8317,2061.9529,36,74230.3044
LI-004710,PO-01232,V-Belt B68,mro,1594.7608,1455.989,5,7279.945
LI-004711,PO-01232,Chain Lubricant 1gal,mro,840.488,892.6011,45,40167.0495
LI-004712,PO-01232,Grease Cartridge EP2,mro,1809.5301,1936.2344,45,87130.548
LI-004713,PO-01232,Wire Brush Set,mro,920.6347,992.1179,47,46629.5413
LI-004714,PO-01232,Chain Lubricant 1gal,mro,961.6339,956.1475,33,31552.8675
LI-004715,PO-01233,Software License Annual,services,100.8092,89.5467,1,89.5467
LI-004716,PO-01233,Cleaning Contract Monthly,services,602.9898,550.6343,1,550.6343
LI-004717,PO-01233,Courier & Freight Charge,services,297.0471,393.548,7,2754.836
LI-004718,PO-01233,Preventive Maintenance Visit,services,389.6722,448.7205,6,2692.323
LI-004719,PO-01233,Equipment Calibration,services,785.0261,741.8447,9,6676.6023
LI-004720,PO-01234,Grease Cartridge EP2,mro,742.2509,694.2788,29,20134.0852
LI-004721,PO-01234,Chain Lubricant 1gal,mro,949.9326,917.3704,15,13760.556
LI-004722,PO-01235,Chain Lubricant 1gal,mro,977.3149,821.7232,46,37799.2672
LI-004723,PO-01235,Bearing 6205-2RS,mro,1033.3192,1153.162,14,16144.268
LI-004724,PO-01235,Chain Lubricant 1gal,mro,1511.9303,1268.8367,23,29183.2441
LI-004725,PO-01235,Replacement Seal Kit,mro,318.0791,371.2489,21,7796.2269
LI-004726,PO-01235,Grease Cartridge EP2,mro,1574.7149,1667.8669,17,28353.7373
LI-004727,PO-01235,Replacement Seal Kit,mro,1161.1781,1240.5862,16,19849.3792
LI-004728,PO-01236,Hydraulic Filter HF-200,mro,1415.126,1592.7247,38,60523.5386
LI-004729,PO-01236,Wire Brush Set,mro,582.1715,640.0733,29,18562.1257
LI-004730,PO-01236,V-Belt B68,mro,1076.8494,1135.3799,35,39738.2965
LI-004731,PO-01236,Grease Cartridge EP2,mro,1569.1739,1589.7112,19,30204.5128
LI-004732,PO-01236,Cutting Disc 4.5in,mro,1425.9775,1448.3102,10,14483.102
LI-004733,PO-01237,Titanium Rod 0.5in,direct_materials,1544.2046,1591.2335,469,746288.5115
LI-004734,PO-01237,Brass Fitting 3/4in,direct_materials,4990.6478,5040.656,122,614960.032
LI-004735,PO-01237,Stainless Plate 304,direct_materials,2427.7042,2421.4529,69,167080.2501
LI-004736,PO-01237,Zinc Ingot 99.9%,direct_materials,745.056,731.7758,119,87081.3202
LI-004737,PO-01238,O-Ring Kit Viton,mro,1034.1005,1050.3536,11,11553.8896
LI-004738,PO-01238,V-Belt B68,mro,1489.5521,1801.4248,11,19815.6728
LI-004739,PO-01238,Safety Gloves Nitrile L,mro,1978.7854,2490.2078,23,57274.7794
LI-004740,PO-01238,V-Belt B68,mro,763.2272,825.0677,50,41253.385
LI-004741,PO-01239,Safety Gloves Nitrile L,mro,1515.0967,1255.8292,3,3767.4876
LI-004742,PO-01239,Bearing 6205-2RS,mro,1820.1253,1730.6257,11,19036.8827
LI-004743,PO-01239,Cutting Disc 4.5in,mro,780.6278,941.6713,13,12241.7269
LI-004744,PO-01239,Bearing 6205-2RS,mro,28.3593,25.3285,13,329.2705
LI-004745,PO-01239,Chain Lubricant 1gal,mro,1185.4671,977.0303,44,42989.3332
LI-004746,PO-01239,Hydraulic Filter HF-200,mro,1286.3657,1315.2014,32,42086.4448
LI-004747,PO-01240,Titanium Rod 0.5in,direct_materials,882.6866,832.4622,129,107387.6238
LI-004748,PO-01240,Nylon Pellets 50lb,direct_materials,749.1191,744.2769,263,195744.8247
LI-004749,PO-01241,Technical Training Session,services,1442.023,1900.5986,6,11403.5916
LI-004750,PO-01241,Technical Training Session,services,508.708,544.2762,10,5442.762
LI-004751,PO-01241,Preventive Maintenance Visit,services,1157.7241,772.5226,4,3090.0904
LI-004752,PO-01241,Consulting Day Rate,services,815.557,765.0503,1,765.0503
LI-004753,PO-01242,Copper Tubing 1in,direct_materials,440.9644,427.3121,236,100845.6556
LI-004754,PO-01242,Aluminum Sheet 6061,direct_materials,600.2401,596.0022,238,141848.5236
LI-004755,PO-01242,Aluminum Sheet 6061,direct_materials,203.9436,203.6957,256,52146.0992
LI-004756,PO-01243,V-Belt B68,mro,594.084,588.2577,14,8235.6078
LI-004757,PO-01243,Wire Brush Set,mro,350.1977,405.2856,36,14590.2816
LI-004758,PO-01243,Grease Cartridge EP2,mro,1837.9926,2056.4287,37,76087.8619
LI-004759,PO-01244,Bearing 6205-2RS,mro,1556.0006,1304.9914,50,65249.57
LI-004760,PO-01244,Grease Cartridge EP2,mro,1556.3119,1518.0416,1,1518.0416
LI-004761,PO-01244,Hydraulic Filter HF-200,mro,1996.2021,2198.3696,42,92331.5232
LI-004762,PO-01244,Hydraulic Filter HF-200,mro,1694.2703,2066.2383,6,12397.4298
LI-004763,PO-01245,Carbon Fiber Roll,direct_materials,3343.5103,3304.3266,420,1387817.172
LI-004764,PO-01245,Zinc Ingot 99.9%,direct_materials,4898.2429,4950.1108,409,2024595.3172
LI-004765,PO-01245,Polypropylene Resin,direct_materials,909.3229,915.1012,254,232435.7048
LI-004766,PO-01245,Stainless Plate 304,direct_materials,3815.654,3884.5685,221,858489.6385
LI-004767,PO-01245,Stainless Plate 304,direct_materials,3227.2115,3241.8472,85,275557.012
LI-004768,PO-01245,Nylon Pellets 50lb,direct_materials,2939.2858,2880.313,350,1008109.55
LI-004769,PO-01246,Chain Lubricant 1gal,mro,1430.5651,1305.2184,9,11746.9656
LI-004770,PO-01246,Safety Gloves Nitrile L,mro,620.0007,616.4434,6,3698.6604
LI-004771,PO-01247,Replacement Seal Kit,mro,1883.5713,1916.8175,23,44086.8025
LI-004772,PO-01247,Hydraulic Filter HF-200,mro,743.2859,816.833,1,816.833
LI-004773,PO-01247,Hydraulic Filter HF-200,mro,1944.1557,1977.3302,15,29659.953
LI-004774,PO-01247,Cutting Disc 4.5in,mro,889.6932,932.1799,6,5593.0794
LI-004775,PO-01247,O-Ring Kit Viton,mro,1659.6165,1830.1664,45,82357.488
LI-004776,PO-01248,Replacement Seal Kit,mro,1787.2749,1529.6293,9,13766.6637
LI-004777,PO-01248,Hydraulic Filter HF-200,mro,841.0966,815.1706,2,1630.3412
LI-004778,PO-01248,Chain Lubricant 1gal,mro,1528.1454,1300.113,27,35103.051
LI-004779,PO-01248,O-Ring Kit Viton,mro,1081.5137,903.9681,6,5423.8086
LI-004780,PO-01248,Replacement Seal Kit,mro,1326.5347,974.5863,20,19491.726
LI-004781,PO-01249,Copper Tubing 1in,direct_materials,1912.4589,1845.6498,50,92282.49
LI-004782,PO-01249,Brass Fitting 3/4in,direct_materials,301.4956,300.0494,398,119419.6612
LI-004783,PO-01249,Aluminum Sheet 6061,direct_materials,3620.7313,3538.506,270,955396.62
LI-004784,PO-01249,Titanium Rod 0.5in,direct_materials,2724.6845,2667.4858,282,752230.9956
LI-004785,PO-01249,Stainless Plate 304,direct_materials,1023.378,1020.771,407,415453.797
LI-004786,PO-01249,Polypropylene Resin,direct_materials,2149.835,2263.0358,450,1018366.11
LI-004787,PO-01250,Hydraulic Filter HF-200,mro,110.3538,121.377,35,4248.195
LI-004788,PO-01250,Wire Brush Set,mro,681.4083,536.3437,43,23062.7791
LI-004789,PO-01251,Cutting Disc 4.5in,mro,52.4019,54.9745,27,1484.3115
LI-004790,PO-01251,Safety Gloves Nitrile L,mro,825.6828,848.0434,4,3392.1736
LI-004791,PO-01251,Grease Cartridge EP2,mro,850.5501,878.0159,40,35120.636
LI-004792,PO-01251,Replacement Seal Kit,mro,1318.0282,1254.905,28,35137.34
LI-004793,PO-01251,Cutting Disc 4.5in,mro,524.8494,585.1105,48,28085.304
LI-004794,PO-01251,Bearing 6205-2RS,mro,446.9902,508.4468,33,16778.7444
LI-004795,PO-01252,Chain Lubricant 1gal,mro,373.7198,430.546,40,17221.84
LI-004796,PO-01252,V-Belt B68,mro,1773.1872,1800.4209,16,28806.7344
LI-004797,PO-01253,Replacement Seal Kit,mro,340.9521,397.7055,19,7556.4045
LI-004798,PO-01253,Bearing 6205-2RS,mro,910.814,976.9436,43,42008.5748
LI-004799,PO-01253,Wire Brush Set,mro,30.851,32.0186,3,96.0558
LI-004800,PO-01253,Replacement Seal Kit,mro,353.7616,383.3017,7,2683.1119
LI-004801,PO-01254,O-Ring Kit Viton,mro,596.8678,547.9031,17,9314.3527
LI-004802,PO-01254,Bearing 6205-2RS,mro,1225.8902,1206.9506,20,24139.012
LI-004803,PO-01255,Waste Disposal Service,services,343.2644,396.0982,7,2772.6874
LI-004804,PO-01255,On-site Repair Service,services,673.7215,799.2576,2,1598.5152
LI-004805,PO-01255,Equipment Calibration,services,1061.2989,910.8524,1,910.8524
LI-004806,PO-01255,Inspection & Audit Service,services,954.52,884.7201,8,7077.7608
LI-004807,PO-01256,Polypropylene Resin,direct_materials,291.7891,291.5175,157,45768.2475
LI-004808,PO-01256,Titanium Rod 0.5in,direct_materials,274.8668,261.5281,280,73227.868
LI-004809,PO-01256,Stainless Plate 304,direct_materials,747.1287,737.0088,303,223313.6664
LI-004810,PO-01256,Carbon Fiber Roll,direct_materials,3249.8621,3169.7992,145,459620.884
LI-004811,PO-01256,Stainless Plate 304,direct_materials,3658.2142,3564.2114,103,367113.7742
LI-004812,PO-01256,Copper Tubing 1in,direct_materials,3746.443,3761.116,385,1448029.66
LI-004813,PO-01257,Consulting Day Rate,services,1025.1657,1229.4644,4,4917.8576
LI-004814,PO-01257,Inspection & Audit Service,services,200.4536,168.8424,9,1519.5816
LI-004815,PO-01257,Courier & Freight Charge,services,1309.3287,1038.2905,3,3114.8715
LI-004816,PO-01258,Inspection & Audit Service,services,417.5534,462.6105,1,462.6105
LI-004817,PO-01258,Inspection & Audit Service,services,811.0637,797.3854,2,1594.7708
LI-004818,PO-01258,Consulting Day Rate,services,1459.1292,1110.7632,3,3332.2896
LI-004819,PO-01259,Inspection & Audit Service,services,1597.022,1647.8022,4,6591.2088
