po_id,supplier_id,business_unit,category,po_date,expected_delivery_date,total_value,payment_terms,status
PO-01818,SUP-021,manufacturing,mro,2024-05-05,2024-05-12,251739.8,net_90,closed
PO-01819,SUP-006,manufacturing,mro,2024-07-22,2024-08-01,196153.91,net_30,closed
PO-01820,SUP-006,logistics,mro,2025-10-08,2025-10-18,90100.08,net_30,closed
PO-01821,SUP-001,facilities,indirect,2024-04-25,2024-05-03,78427.93,net_30,closed
PO-01822,SUP-007,facilities,services,2025-12-07,2025-12-19,26688.61,net_90,closed
PO-01823,SUP-021,manufacturing,mro,2025-06-09,2025-06-22,42319.03,net_60,closed
PO-01824,SUP-031,manufacturing,mro,2026-01-17,2026-01-30,156756.05,net_30,closed
PO-01825,SUP-026,manufacturing,services,2025-05-15,2025-05-29,42826.67,net_90,closed
PO-01826,SUP-031,corporate,mro,2024-03-01,2024-03-12,55095.17,net_30,closed
PO-01827,SUP-031,manufacturing,mro,2025-07-23,2025-08-03,48802.19,net_30,closed
PO-01828,SUP-040,manufacturing,direct_materials,2024-12-09,2024-12-24,2526355.82,net_30,closed
PO-01829,SUP-018,corporate,services,2024-05-04,2024-06-03,5981.58,net_60,closed
PO-01830,SUP-006,manufacturing,mro,2025-12-10,2025-12-17,115280.27,net_30,closed
PO-01831,SUP-001,logistics,indirect,2024-09-21,2024-10-04,51373.59,net_60,closed
PO-01832,SUP-031,it,mro,2024-05-29,2024-06-10,84076.84,net_60,closed
PO-01833,SUP-006,manufacturing,mro,2025-10-11,2025-10-24,43775.89,net_90,closed
PO-01834,SUP-043,corporate,direct_materials,2024-02-15,2024-02-25,3931753.9,net_30,closed
PO-01835,SUP-031,it,mro,2024-11-27,2024-12-04,32185.52,net_30,closed
PO-01836,SUP-027,manufacturing,services,2024-05-02,2024-06-01,18771.32,net_60,closed
PO-01837,SUP-048,it,indirect,2024-08-02,2024-08-16,0.0,net_30,cancelled
PO-01838,SUP-031,manufacturing,mro,2025-02-23,2025-03-04,89292.05,net_60,closed
PO-01839,SUP-031,corporate,mro,2025-07-20,2025-07-27,106496.63,net_30,closed
PO-01840,SUP-026,manufacturing,services,2025-06-05,2025-06-16,5989.44,net_30,closed
PO-01841,SUP-031,logistics,mro,2025-03-19,2025-03-30,28365.22,net_30,closed
PO-01842,SUP-039,manufacturing,mro,2025-06-16,2025-06-29,0.0,net_30,cancelled
PO-01843,SUP-014,facilities,indirect,2025-04-28,2025-05-12,25201.57,net_90,closed
PO-01844,SUP-013,it,direct_materials,2024-03-01,2024-04-06,1348999.75,net_30,closed
PO-01845,SUP-028,it,mro,2025-11-24,2025-12-08,67955.63,net_30,closed
PO-01846,SUP-031,facilities,mro,2025-03-03,2025-03-13,127299.86,net_30,closed
PO-01847,SUP-031,corporate,mro,2026-03-06,2026-03-16,284806.02,net_30,open
PO-01848,SUP-001,manufacturing,indirect,2025-06-03,2025-06-11,81441.87,net_30,closed
PO-01849,SUP-031,facilities,mro,2025-10-17,2025-10-24,132172.05,net_30,closed
PO-01850,SUP-021,it,mro,2024-01-03,2024-01-16,103776.52,net_30,closed
PO-01851,SUP-007,manufacturing,services,2025-08-07,2025-08-26,9991.68,net_30,closed
PO-01852,SUP-046,facilities,direct_materials,2025-02-19,2025-03-11,974935.66,net_60,closed
PO-01853,SUP-046,corporate,direct_materials,2025-10-04,2025-10-30,1889109.35,net_90,closed
PO-01854,SUP-031,logistics,mro,2025-01-03,2025-01-13,94692.43,net_60,closed
PO-01855,SUP-031,manufacturing,mro,2025-06-04,2025-06-15,120560.7,net_30,closed
PO-01856,SUP-031,manufacturing,mro,2025-11-01,2025-11-15,8374.66,net_30,closed
PO-01857,SUP-028,facilities,mro,2026-03-10,2026-04-01,159036.92,net_90,open
PO-01858,SUP-031,manufacturing,mro,2025-07-05,2025-07-16,208009.09,net_60,closed
PO-01859,SUP-031,facilities,mro,2025-05-20,2025-06-01,154757.28,net_60,closed
PO-01860,SUP-004,it,direct_materials,2024-08-24,2024-09-10,1170852.32,net_60,closed
PO-01861,SUP-031,manufacturing,mro,2025-10-29,2025-11-08,76180.26,net_90,closed
PO-01862,SUP-031,manufacturing,mro,2024-08-05,2024-08-18,23697.37,net_60,closed
PO-01863,SUP-013,it,direct_materials,2025-08-01,2025-09-11,814292.81,net_30,closed
PO-01864,SUP-036,logistics,services,2025-10-04,2025-11-04,3324.96,net_60,closed
PO-01865,SUP-043,corporate,direct_materials,2026-02-01,2026-02-14,2426742.06,net_60,closed
PO-01866,SUP-048,facilities,indirect,2025-06-21,2025-07-01,84435.91,net_30,closed
PO-01867,SUP-039,logistics,mro,2025-02-09,2025-02-26,19095.22,net_60,closed
PO-01868,SUP-009,manufacturing,direct_materials,2025-02-06,2025-02-14,3160298.83,net_30,closed
PO-01869,SUP-031,manufacturing,mro,2024-12-19,2025-01-01,83454.35,net_60,closed
PO-01870,SUP-035,manufacturing,mro,2024-02-05,2024-02-22,106392.89,net_60,closed
PO-01871,SUP-006,logistics,mro,2025-04-09,2025-04-18,92447.9,net_30,closed
PO-01872,SUP-031,facilities,mro,2024-08-03,2024-08-11,174767.59,net_90,closed
PO-01873,SUP-031,manufacturing,mro,2025-05-13,2025-05-25,18089.2,net_60,closed
PO-01874,SUP-001,manufacturing,indirect,2024-11-20,2024-12-03,120543.19,net_30,closed
PO-01875,SUP-004,facilities,direct_materials,2026-03-09,2026-04-08,2412522.23,net_90,open
PO-01876,SUP-021,facilities,mro,2025-11-03,2025-11-12,96281.42,net_90,closed
PO-01877,SUP-031,manufacturing,mro,2025-09-07,2025-09-16,143740.62,net_90,closed
PO-01878,SUP-021,logistics,mro,2025-06-17,2025-06-25,60937.05,net_30,closed
PO-01879,SUP-011,manufacturing,indirect,2025-03-13,2025-04-11,54218.87,net_30,closed
PO-01880,SUP-031,logistics,mro,2025-05-25,2025-06-06,64914.68,net_30,closed
PO-01881,SUP-009,facilities,direct_materials,2024-11-24,2024-12-01,1139676.84,net_30,closed
PO-01882,SUP-048,manufacturing,indirect,2025-10-25,2025-11-08,81586.9,net_60,closed
PO-01883,SUP-018,logistics,services,2025-05-03,2025-05-21,3562.23,net_30,closed
PO-01884,SUP-031,facilities,mro,2025-10-02,2025-10-09,0.0,net_60,cancelled
PO-01885,SUP-031,facilities,mro,2025-10-18,2025-10-31,70997.55,net_30,closed
PO-01886,SUP-032,logistics,indirect,2025-11-18,2025-12-05,24788.59,net_30,closed
PO-01887,SUP-006,logistics,mro,2025-06-11,2025-06-25,63046.22,net_30,closed
PO-01888,SUP-031,it,mro,2026-03-28,2026-04-05,82521.04,net_60,open
PO-01889,SUP-033,logistics,direct_materials,2024-02-21,2024-04-01,583465.25,net_30,closed
PO-01890,SUP-031,manufacturing,mro,2024-12-31,2025-01-12,61467.94,net_30,closed
PO-01891,SUP-026,facilities,services,2024-03-15,2024-03-25,39454.46,net_90,closed
PO-01892,SUP-026,facilities,services,2024-09-25,2024-10-14,5354.01,net_60,closed
PO-01893,SUP-031,logistics,mro,2025-08-20,2025-08-27,124849.16,net_30,closed
PO-01894,SUP-035,facilities,mro,2025-02-05,2025-02-23,43526.37,net_60,closed
PO-01895,SUP-009,it,direct_materials,2026-02-14,2026-02-26,1553396.89,net_90,open
PO-01896,SUP-009,it,direct_materials,2025-02-13,2025-02-21,3775575.46,net_90,closed
PO-01897,SUP-031,facilities,mro,2025-02-07,2025-02-14,133632.27,net_30,closed
PO-01898,SUP-040,manufacturing,direct_materials,2024-02-21,2024-03-05,1701325.85,net_30,closed
PO-01899,SUP-031,manufacturing,mro,2024-09-17,2024-09-29,98336.91,net_60,closed
PO-01900,SUP-018,logistics,services,2025-01-11,2025-01-30,18516.83,net_60,closed
PO-01901,SUP-006,facilities,mro,2024-04-19,2024-04-28,14220.66,net_60,closed
PO-01902,SUP-026,logistics,services,2026-02-04,2026-02-21,17051.69,net_60,closed
PO-01903,SUP-009,manufacturing,direct_materials,2026-02-20,2026-03-03,3435008.93,net_60,open
PO-01904,SUP-020,corporate,mro,2024-11-04,2024-12-01,83933.48,net_60,closed
PO-01905,SUP-021,corporate,mro,2025-06-30,2025-07-12,70878.92,net_60,closed
PO-01906,SUP-006,manufacturing,mro,2024-02-05,2024-02-15,164808.11,net_60,closed
PO-01907,SUP-009,manufacturing,direct_materials,2024-05-17,2024-05-30,4428310.67,net_30,closed
PO-01908,SUP-021,corporate,mro,2024-07-20,2024-07-27,50915.25,net_30,closed
PO-01909,SUP-031,logistics,mro,2025-06-29,2025-07-11,34430.62,net_30,closed
PO-01910,SUP-009,manufacturing,direct_materials,2024-10-16,2024-10-26,4925777.11,net_30,closed
PO-01911,SUP-031,logistics,mro,2025-03-30,2025-04-11,163851.53,net_90,closed
PO-01912,SUP-026,manufacturing,services,2025-02-28,2025-03-21,38615.37,net_30,closed
PO-01913,SUP-027,it,services,2025-06-23,2025-07-07,17735.13,net_30,closed
PO-01914,SUP-031,corporate,mro,2025-06-25,2025-07-07,111660.69,net_60,closed
PO-01915,SUP-050,facilities,indirect,2026-03-15,2026-04-04,37613.93,net_60,open
PO-01916,SUP-007,manufacturing,services,2024-02-01,2024-02-17,31669.82,net_30,closed
PO-01917,SUP-001,manufacturing,indirect,2025-02-16,2025-02-25,29288.83,net_60,closed
PO-01918,SUP-037,manufacturing,direct_materials,2025-10-05,2025-10-28,1742147.7,net_30,closed
PO-01919,SUP-006,it,mro,2025-08-10,2025-08-23,167124.01,net_30,closed
PO-01920,SUP-009,facilities,direct_materials,2025-03-08,2025-03-20,2772578.7,net_90,closed
PO-01921,SUP-029,facilities,services,2024-08-29,2024-09-10,30452.86,net_30,closed
PO-01922,SUP-021,manufacturing,mro,2025-07-13,2025-07-23,137573.55,net_90,closed
PO-01923,SUP-002,manufacturing,mro,2024-05-19,2024-06-14,0.0,net_90,cancelled
PO-01924,SUP-027,manufacturing,services,2025-12-11,2025-12-28,15017.3,net_60,closed
PO-01925,SUP-028,manufacturing,mro,2024-05-20,2024-06-08,82108.81,net_60,closed
PO-01926,SUP-031,manufacturing,mro,2025-02-05,2025-02-15,31099.71,net_60,closed
PO-01927,SUP-006,manufacturing,mro,2024-09-07,2024-09-17,133225.3,net_30,closed
PO-01928,SUP-031,manufacturing,mro,2025-03-03,2025-03-13,17942.45,net_30,closed
PO-01929,SUP-025,it,mro,2025-10-13,2025-11-08,20353.43,net_60,closed
PO-01930,SUP-031,manufacturing,mro,2024-04-25,2024-05-07,150688.47,net_60,closed
PO-01931,SUP-007,facilities,services,2025-03-12,2025-03-22,36065.91,net_30,closed
PO-01932,SUP-031,manufacturing,mro,2024-01-05,2024-01-17,156436.04,net_90,closed
PO-01933,SUP-037,logistics,direct_materials,2024-05-22,2024-06-19,2772910.18,net_90,closed
PO-01934,SUP-031,facilities,mro,2024-09-01,2024-09-13,18456.28,net_30,closed
PO-01935,SUP-021,manufacturing,mro,2024-01-20,2024-01-27,101797.43,net_30,closed
PO-01936,SUP-031,corporate,mro,2024-08-31,2024-09-08,18015.42,net_60,closed
PO-01937,SUP-006,logistics,mro,2026-01-29,2026-02-07,110497.03,net_60,closed
PO-01938,SUP-031,facilities,mro,2024-08-26,2024-09-04,169405.72,net_60,closed
PO-01939,SUP-031,logistics,mro,2025-06-23,2025-07-03,88980.23,net_60,closed
PO-01940,SUP-035,logistics,mro,2026-02-17,2026-03-07,81854.43,net_30,open
PO-01941,SUP-031,it,mro,2025-08-28,2025-09-09,201788.92,net_30,closed
PO-01942,SUP-007,facilities,services,2025-03-07,2025-03-19,18347.16,net_60,closed
PO-01943,SUP-040,manufacturing,direct_materials,2026-01-18,2026-01-28,776934.07,net_60,closed
PO-01944,SUP-040,it,direct_materials,2024-12-25,2025-01-04,1776161.6,net_60,closed
PO-01945,SUP-001,it,indirect,2025-09-14,2025-09-22,83501.61,net_30,closed
PO-01946,SUP-021,facilities,mro,2024-06-16,2024-06-25,69783.96,net_30,closed
PO-01947,SUP-026,it,services,2025-03-17,2025-03-30,19436.72,net_30,closed
PO-01948,SUP-028,manufacturing,mro,2024-06-28,2024-07-26,92598.59,net_60,closed
PO-01949,SUP-047,facilities,direct_materials,2024-09-08,2024-09-30,0.0,net_30,cancelled
PO-01950,SUP-021,manufacturing,mro,2025-10-12,2025-10-21,78409.93,net_30,closed
PO-01951,SUP-033,facilities,direct_materials,2025-08-17,2025-09-27,952252.39,net_30,closed
PO-01952,SUP-007,corporate,services,2025-10-03,2025-10-18,23108.15,net_30,closed
PO-01953,SUP-045,it,direct_materials,2024-05-29,2024-06-15,1945023.66,net_60,closed
PO-01954,SUP-031,manufacturing,mro,2024-11-15,2024-11-28,134709.32,net_60,closed
PO-01955,SUP-001,logistics,indirect,2024-08-20,2024-08-28,103280.39,net_30,closed
PO-01956,SUP-042,it,mro,2025-06-12,2025-07-03,45353.31,net_60,closed
PO-01957,SUP-041,manufacturing,direct_materials,2024-05-03,2024-05-27,471059.81,net_30,closed
PO-01958,SUP-031,it,mro,2025-02-03,2025-02-17,57642.37,net_60,closed
PO-01959,SUP-048,facilities,indirect,2025-08-13,2025-08-23,62043.26,net_60,closed
PO-01960,SUP-026,manufacturing,services,2024-07-12,2024-07-24,10959.91,net_90,closed
PO-01961,SUP-006,manufacturing,mro,2025-02-10,2025-02-24,29878.39,net_60,closed
PO-01962,SUP-006,it,mro,2025-06-19,2025-06-29,88729.55,net_30,closed
PO-01963,SUP-003,manufacturing,services,2025-10-18,2025-11-08,15085.75,net_90,closed
PO-01964,SUP-048,facilities,indirect,2025-07-27,2025-08-17,76024.23,net_90,closed
PO-01965,SUP-031,logistics,mro,2024-05-26,2024-06-07,87137.1,net_30,closed
PO-01966,SUP-032,facilities,indirect,2026-03-08,2026-04-03,8671.06,net_30,open
PO-01967,SUP-031,manufacturing,mro,2024-05-25,2024-06-03,159434.95,net_30,closed
PO-01968,SUP-009,manufacturing,direct_materials,2024-05-26,2024-06-04,3986571.13,net_90,closed
PO-01969,SUP-009,it,direct_materials,2025-11-26,2025-12-08,3850624.37,net_30,closed
PO-01970,SUP-008,logistics,services,2026-01-19,2026-02-14,3778.58,net_30,closed
PO-01971,SUP-006,manufacturing,mro,2024-12-04,2024-12-11,106696.04,net_30,closed
PO-01972,SUP-024,manufacturing,mro,2024-05-09,2024-06-06,58483.51,net_60,closed
PO-01973,SUP-031,facilities,mro,2024-03-14,2024-03-25,55528.34,net_90,closed
PO-01974,SUP-049,logistics,direct_materials,2024-03-06,2024-04-09,377306.77,net_30,closed
PO-01975,SUP-031,facilities,mro,2024-12-10,2024-12-24,47592.18,net_30,closed
PO-01976,SUP-031,manufacturing,mro,2025-08-29,2025-09-06,163790.38,net_30,closed
PO-01977,SUP-009,facilities,direct_materials,2025-08-27,2025-09-04,3811441.49,net_30,closed
PO-01978,SUP-035,facilities,mro,2024-01-04,2024-01-18,28880.38,net_60,closed
PO-01979,SUP-021,manufacturing,mro,2024-07-18,2024-07-26,74415.57,net_60,closed
PO-01980,SUP-026,manufacturing,services,2025-10-19,2025-11-02,16434.51,net_30,closed
PO-01981,SUP-021,manufacturing,mro,2024-04-15,2024-04-25,23904.46,net_30,closed
PO-01982,SUP-031,manufacturing,mro,2025-11-11,2025-11-23,48808.08,net_30,closed
PO-01983,SUP-023,facilities,mro,2024-09-10,2024-10-11,56994.6,net_30,closed
PO-01984,SUP-009,corporate,direct_materials,2024-09-23,2024-10-06,4263539.82,net_60,closed
PO-01985,SUP-006,logistics,mro,2024-02-12,2024-02-22,99056.72,net_60,closed
PO-01986,SUP-006,manufacturing,mro,2024-07-22,2024-07-30,63632.1,net_60,closed
PO-01987,SUP-035,facilities,mro,2025-11-24,2025-12-12,24018.41,net_60,closed
PO-01988,SUP-011,logistics,indirect,2025-07-06,2025-08-03,42965.32,net_60,closed
PO-01989,SUP-031,logistics,mro,2025-12-20,2025-12-30,82489.57,net_90,closed
PO-01990,SUP-018,facilities,services,2026-02-16,2026-03-10,17542.42,net_60,open
PO-01991,SUP-031,facilities,mro,2024-10-25,2024-11-03,76518.98,net_30,closed
PO-01992,SUP-031,manufacturing,mro,2026-01-15,2026-01-28,64837.74,net_60,closed
PO-01993,SUP-031,logistics,mro,2025-08-16,2025-08-28,95819.3,net_30,closed
PO-01994,SUP-006,manufacturing,mro,2025-11-05,2025-11-12,135253.59,net_60,closed
PO-01995,SUP-029,facilities,services,2024-04-26,2024-05-08,18700.6,net_30,closed
PO-01996,SUP-022,corporate,mro,2025-12-15,2026-01-17,26460.98,net_30,closed
PO-01997,SUP-007,corporate,services,2024-05-16,2024-05-30,25960.02,net_30,closed
PO-01998,SUP-022,manufacturing,mro,2025-12-10,2026-01-18,42045.13,net_30,closed
PO-01999,SUP-009,facilities,direct_materials,2024-08-07,2024-08-17,2709162.1,net_30,closed
PO-02000,SUP-029,facilities,services,2026-02-19,2026-03-04,14961.82,net_30,open
